Id,name,season,price,product_category,size,quantity,quantities_sold,collection_family,sex,color,discount,size_type,sell_through,predicted_tier,recommended_discount,discount_reason,revenue_eur,discounted_revenue_eur,sell_through_pct
P-00187,Rainforest Stretch Pants,SS25,102.99,Pants,XXL,42,14,Rainforest,Men,Orange Tangerine,0,alpha,0.25,dead_stock,30,Clear before season end — 30% discount,1441.86,1441.86,25.0
WP-00138,Rainforest Pants,SS25,132.99,Pants,L,423,79,Rainforest,Women,Olive,0,alpha,0.157,dead_stock,30,Clear before season end — 30% discount,10506.210000000001,10506.210000000001,15.7
WP-00139,Tribe Logo Pants,SS25,145.99,Pants,M,374,137,Tribe,Women,Caviar,0,alpha,0.268,average,20,Moderate push — 20% discount,20000.63,20000.63,26.8
WL-00203,Tribe Half-Zip Sweatshirt,SS25,95.99,Sweatshirt,M,203,47,Tribe,Women,Burgundy,0,alpha,0.188,dead_stock,30,Clear before season end — 30% discount,4511.53,4511.53,18.8
P-00188,Patch Logo Pants,SS25,107.99,Pants,XL,322,152,Patch,Men,Navy,0,alpha,0.321,dead_stock,30,Clear before season end — 30% discount,16414.48,16414.48,32.1
WPS-00120,Morgex Graphic Polo,SS25,98.99,Polo,XS,178,25,Morgex,Women,Caviar,0,alpha,0.123,average,20,Moderate push — 20% discount,2474.75,2474.75,12.3
S-00324,Circular Quilted T-Shirt,SS25,83.99,T-Shirt,XXL,386,74,Circular,Men,Stone Grey,0,alpha,0.161,dead_stock,30,Clear before season end — 30% discount,6215.259999999999,6215.259999999999,16.1
WV-00061,Box Logo Logo Swimwear,SS25,74.99,Swimwear,XXL,279,150,Box Logo,Women,Pale Mint,0,alpha,0.35,dead_stock,30,Clear before season end — 30% discount,11248.5,11248.5,35.0
S-00325,Iconic Stripe T-Shirt,FS24,41.99,T-Shirt,L,97,190,Iconic,Men,White Whisper,40,alpha,0.662,fast_mover,0,Restock — no discount needed,7978.1,4786.86,66.2
M-00164,Patch Shirt,SS25,142.99,Shirt,S,444,137,Patch,Men,Blue Marine,0,alpha,0.236,dead_stock,30,Clear before season end — 30% discount,19589.63,19589.63,23.6
WPS-00121,Iconic Half-Zip Polo,FS24,79.99,Polo,L,113,289,Iconic,Women,Pale Mint,30,alpha,0.719,fast_mover,0,Restock — no discount needed,23117.109999999997,16181.976999999999,71.9
WS-00268,Tribe Heritage T-Shirt,FS24,38.99,T-Shirt,XS,57,409,Tribe,Women,Black Beauty,40,alpha,0.878,fast_mover,0,Restock — no discount needed,15946.910000000002,9568.146,87.8
WGlovesRainforest-0001,Rainforest Gloves,SS25,67.99,Accessories,One Size,262,14,Rainforest,Women,Black Beauty,0,alpha,0.051,dead_stock,50,Urgent clearance — 50% discount,951.8599999999999,951.8599999999999,5.1
WPS-00123,Morgex Half-Zip Polo,FS24,73.99,Polo,XXL,57,79,Morgex,Women,White Whisper,30,alpha,0.581,fast_mover,0,Restock — no discount needed,5845.21,4091.6469999999995,58.1
N-00121,Morgex Heritage Shorts,FS24,88.99,Shorts,XL,31,67,Morgex,Men,Bright Red,40,alpha,0.684,fast_mover,0,Restock — no discount needed,5962.33,3577.3979999999997,68.4
M-00165,Iconic Stripe Shirt,FS24,124.99,Shirt,S,119,170,Iconic,Men,Black Beauty,10,alpha,0.588,fast_mover,0,Restock — no discount needed,21248.3,19123.47,58.8
L-00216,Box Logo Quilted Sweatshirt,SS25,154.99,Sweatshirt,S,134,73,Box Logo,Men,Navy,0,alpha,0.353,dead_stock,30,Clear before season end — 30% discount,11314.27,11314.27,35.3
M-00167,Patch Stretch Shirt,FS24,107.99,Shirt,XS,20,88,Patch,Men,Blue Marine,30,alpha,0.815,fast_mover,0,Restock — no discount needed,9503.119999999999,6652.183999999999,81.5
S-00328,Tribe Logo T-Shirt,FS24,86.99,T-Shirt,XS,94,203,Tribe,Men,Bright Red,20,alpha,0.684,fast_mover,0,Restock — no discount needed,17658.969999999998,14127.176,68.4
WS-00270,Box Logo Heritage T-Shirt,SS25,91.99,T-Shirt,XS,310,139,Box Logo,Women,Olive,0,alpha,0.31,dead_stock,30,Clear before season end — 30% discount,12786.609999999999,12786.609999999999,31.0
N-00122,Box Logo Half-Zip Shorts,FS24,72.99,Shorts,M,151,440,Box Logo,Men,Burgundy,25,alpha,0.745,fast_mover,0,Restock — no discount needed,32115.6,24086.699999999997,74.5
P-00190,Box Logo Heritage Pants,SS25,102.99,Pants,XXL,338,197,Box Logo,Men,Petit Four,0,alpha,0.368,average,20,Moderate push — 20% discount,20289.03,20289.03,36.8
L-00217,Rainforest Quilted Sweatshirt,FS24,155.99,Sweatshirt,XS,42,229,Rainforest,Men,Black Beauty,25,alpha,0.845,fast_mover,0,Restock — no discount needed,35721.71,26791.2825,84.5
WPS-00124,Iconic Print Polo,FS24,82.99,Polo,S,122,195,Iconic,Women,Burgundy,20,alpha,0.615,fast_mover,0,Restock — no discount needed,16183.05,12946.439999999999,61.5
WL-00206,Geographic Print Sweatshirt,FS24,101.99,Sweatshirt,XXL,64,159,Geographic,Women,Navy,50,alpha,0.713,fast_mover,0,Restock — no discount needed,16216.41,8108.205,71.3
L-00218,Box Logo Stripe Sweatshirt,SS25,155.99,Sweatshirt,S,315,115,Box Logo,Men,Burgundy,0,alpha,0.267,average,20,Moderate push — 20% discount,17938.850000000002,17938.850000000002,26.7
P-00193,Morgex Logo Pants,FS24,154.99,Pants,S,88,228,Morgex,Men,Black Beauty,20,alpha,0.722,fast_mover,0,Restock — no discount needed,35337.72,28270.176000000003,72.2
P-00195,Morgex Heritage Pants,SS25,101.99,Pants,M,357,97,Morgex,Men,Old Rose,0,alpha,0.214,average,20,Moderate push — 20% discount,9893.029999999999,9893.029999999999,21.4
WPS-00125,Tribe Stretch Polo,SS25,101.99,Polo,XL,282,38,Tribe,Women,Black Beauty,0,alpha,0.119,dead_stock,50,Urgent clearance — 50% discount,3875.62,3875.62,11.9
L-00219,Morgex Stripe Sweatshirt,FS24,149.99,Sweatshirt,XL,101,399,Morgex,Men,Navy,25,alpha,0.798,fast_mover,0,Restock — no discount needed,59846.01,44884.5075,79.8
WP-00141,Box Logo Stripe Pants,SS25,91.99,Pants,L,83,9,Box Logo,Women,Snow White,0,alpha,0.098,dead_stock,50,Urgent clearance — 50% discount,827.91,827.91,9.8
V-00067,Sun-Lover Stretch Swimwear,FS24,52.99,Swimwear,XS,4,93,Sun-Lover,Men,Old Rose,15,alpha,0.959,fast_mover,0,Restock — no discount needed,4928.070000000001,4188.8595,95.9
WP-00142,Patch Print Pants,FS24,127.99,Pants,L,21,92,Patch,Women,Orange Tangerine,30,alpha,0.814,fast_mover,0,Restock — no discount needed,11775.08,8242.555999999999,81.4
WN-00086,Morgex Print Shorts,SS25,75.99,Shorts,XXL,57,36,Morgex,Women,Bright Red,0,alpha,0.387,dead_stock,30,Clear before season end — 30% discount,2735.64,2735.64,38.7
L-00220,Iconic Quilted Sweatshirt,SS25,131.99,Sweatshirt,XS,289,266,Iconic,Men,Olive,0,alpha,0.479,dead_stock,30,Clear before season end — 30% discount,35109.340000000004,35109.340000000004,47.9
\00118,Box Logo Stripe Shoes,FS24,120.99,Shoes,43,111,384,Box Logo,Men,Grey Melange,40,numeric,0.776,fast_mover,0,Restock — no discount needed,46460.159999999996,27876.095999999998,77.6
N-00124,Tribe Shorts,SS25,90.99,Shorts,XS,188,136,Tribe,Men,White Whisper,0,alpha,0.42,dead_stock,30,Clear before season end — 30% discount,12374.64,12374.64,42.0
WN-00088,Patch Graphic Shorts,SS25,67.99,Shorts,S,324,67,Patch,Women,Stone Grey,0,alpha,0.171,dead_stock,30,Clear before season end — 30% discount,4555.33,4555.33,17.1
WN-00089,Morgex Heritage Shorts,FS24,68.99,Shorts,XXL,135,364,Morgex,Women,Caviar,10,alpha,0.729,fast_mover,0,Restock — no discount needed,25112.359999999997,22601.123999999996,72.9
S-00335,Circular Heritage T-Shirt,FS24,80.99,T-Shirt,M,130,331,Circular,Men,Stone Grey,25,alpha,0.718,fast_mover,0,Restock — no discount needed,26807.69,20105.767499999998,71.8
M-00171,Patch Logo Shirt,SS25,105.99,Shirt,M,263,14,Patch,Men,Black Beauty,0,alpha,0.051,dead_stock,50,Urgent clearance — 50% discount,1483.86,1483.86,5.1
S-00336,Rainforest Heritage T-Shirt,FS24,51.99,T-Shirt,M,54,233,Rainforest,Men,Snow White,30,alpha,0.812,fast_mover,0,Restock — no discount needed,12113.67,8479.569,81.2
M-00172,Iconic Logo Shirt,SS25,92.99,Shirt,M,89,41,Iconic,Men,Khaki,0,alpha,0.315,dead_stock,30,Clear before season end — 30% discount,3812.5899999999997,3812.5899999999997,31.5
WM-00141,Morgex Graphic Shirt,SS25,95.99,Shirt,S,294,210,Morgex,Women,Yellow Sunshine,0,alpha,0.417,average,10,Light stimulus — 10% discount,20157.899999999998,20157.899999999998,41.7
WS-00274,Patch Heritage T-Shirt,SS25,41.99,T-Shirt,XXL,292,83,Patch,Women,Burgundy,0,alpha,0.221,dead_stock,30,Clear before season end — 30% discount,3485.17,3485.17,22.1
W\00089,Slate Stripe Shoes,FS24,183.99,Shoes,39,38,245,Slate,Women,Pale Mint,20,numeric,0.866,fast_mover,0,Restock — no discount needed,45077.55,36062.04,86.6
P-00200,Morgex Graphic Pants,SS25,142.99,Pants,XS,60,64,Morgex,Men,Old Rose,0,alpha,0.516,average,10,Light stimulus — 10% discount,9151.36,9151.36,51.6
\00120,Cresta Stripe Shoes,SS25,184.99,Shoes,45,260,169,Cresta,Men,Snow White,0,numeric,0.394,dead_stock,30,Clear before season end — 30% discount,31263.31,31263.31,39.4
N-00127,Rainforest Shorts,SS25,58.99,Shorts,S,41,46,Rainforest,Men,White Whisper,0,alpha,0.529,dead_stock,30,Clear before season end — 30% discount,2713.54,2713.54,52.9
L-00222,Box Logo Graphic Sweatshirt,FS24,99.99,Sweatshirt,L,26,43,Box Logo,Men,Bright White,10,alpha,0.623,fast_mover,0,Restock — no discount needed,4299.57,3869.613,62.3
WL-00210,Circular Stripe Sweatshirt,SS25,106.99,Sweatshirt,XS,240,137,Circular,Women,Khaki,0,alpha,0.363,dead_stock,30,Clear before season end — 30% discount,14657.63,14657.63,36.3
W\00090,Cresta Logo Shoes,SS25,182.99,Shoes,42,407,24,Cresta,Women,Green Lichen,0,numeric,0.056,dead_stock,50,Urgent clearance — 50% discount,4391.76,4391.76,5.6
PS-00131,Morgex Half-Zip Polo,FS24,100.99,Polo,XS,20,35,Morgex,Men,Pale Mint,40,alpha,0.636,fast_mover,0,Restock — no discount needed,3534.6499999999996,2120.79,63.6
WM-00142,Tribe Half-Zip Shirt,FS24,125.99,Shirt,XL,163,363,Tribe,Women,Orange Tangerine,30,alpha,0.69,fast_mover,0,Restock — no discount needed,45734.369999999995,32014.058999999997,69.0
P-00202,Rainforest Quilted Pants,SS25,97.99,Pants,XXL,157,181,Rainforest,Men,Khaki,0,alpha,0.536,dead_stock,30,Clear before season end — 30% discount,17736.19,17736.19,53.6
M-00175,Geographic Half-Zip Shirt,FS24,99.99,Shirt,XS,148,396,Geographic,Men,Snow White,20,alpha,0.728,fast_mover,0,Restock — no discount needed,39596.04,31676.832000000002,72.8
WM-00143,Circular Graphic Shirt,FS24,139.99,Shirt,M,30,124,Circular,Women,Free Blue,10,alpha,0.805,fast_mover,0,Restock — no discount needed,17358.760000000002,15622.884000000002,80.5
S-00343,Geographic Graphic T-Shirt,FS24,47.99,T-Shirt,XXL,52,159,Geographic,Men,Bright White,30,alpha,0.754,fast_mover,0,Restock — no discount needed,7630.410000000001,5341.286999999999,75.4
P-00203,Circular Print Pants,SS25,108.99,Pants,XS,296,101,Circular,Men,Navy,0,alpha,0.254,dead_stock,30,Clear before season end — 30% discount,11007.99,11007.99,25.4
N-00129,Geographic Stretch Shorts,FS24,54.99,Shorts,S,54,314,Geographic,Men,Stone Grey,30,alpha,0.853,fast_mover,0,Restock — no discount needed,17266.86,12086.802000000001,85.3
WL-00213,Geographic Logo Sweatshirt,SS25,127.99,Sweatshirt,L,315,104,Geographic,Women,Caviar,0,alpha,0.248,average,20,Moderate push — 20% discount,13310.96,13310.96,24.8
\00121,Cresta Stretch Shoes,SS25,150.99,Shoes,43,384,35,Cresta,Men,Olive,0,numeric,0.084,dead_stock,50,Urgent clearance — 50% discount,5284.650000000001,5284.650000000001,8.4
L-00225,Morgex Logo Sweatshirt,FS24,137.99,Sweatshirt,S,38,104,Morgex,Men,Blue Marine,25,alpha,0.732,fast_mover,0,Restock — no discount needed,14350.960000000001,10763.220000000001,73.2
PS-00132,Tribe Heritage Polo,FS24,81.99,Polo,L,132,363,Tribe,Men,Stone Grey,25,alpha,0.733,fast_mover,0,Restock — no discount needed,29762.37,22321.777499999997,73.3
WM-00145,Box Logo Graphic Shirt,SS25,125.99,Shirt,M,193,116,Box Logo,Women,Orange Tangerine,0,alpha,0.375,dead_stock,30,Clear before season end — 30% discount,14614.84,14614.84,37.5
WV-00062,Sun-Lover Stripe Swimwear,FS24,75.99,Swimwear,XS,93,193,Sun-Lover,Women,Black Beauty,30,alpha,0.675,fast_mover,0,Restock — no discount needed,14666.07,10266.248999999998,67.5
WM-00146,Rainforest Quilted Shirt,FS24,114.99,Shirt,M,12,101,Rainforest,Women,Forest Green,25,alpha,0.894,fast_mover,0,Restock — no discount needed,11613.99,8710.492499999998,89.4
P-00205,Rainforest Heritage Pants,SS25,135.99,Pants,M,431,121,Rainforest,Men,Bright White,0,alpha,0.219,dead_stock,30,Clear before season end — 30% discount,16454.79,16454.79,21.9
WPS-00128,Morgex Stretch Polo,FS24,98.99,Polo,L,107,316,Morgex,Women,Burgundy,20,alpha,0.747,fast_mover,0,Restock — no discount needed,31280.84,25024.672000000002,74.7
L-00226,Patch Stripe Sweatshirt,SS25,146.99,Sweatshirt,XXL,74,11,Patch,Men,Stone Grey,0,alpha,0.129,dead_stock,50,Urgent clearance — 50% discount,1616.89,1616.89,12.9
N-00130,Morgex Heritage Shorts,SS25,50.99,Shorts,M,119,25,Morgex,Men,Yellow Sunshine,0,alpha,0.174,average,20,Moderate push — 20% discount,1274.75,1274.75,17.4
V-00070,Wave Quilted Swimwear,SS25,75.99,Swimwear,M,319,221,Wave,Men,Burgundy,0,alpha,0.409,average,10,Light stimulus — 10% discount,16793.789999999997,16793.789999999997,40.9
M-00176,Iconic Heritage Shirt,SS25,138.99,Shirt,XXL,276,175,Iconic,Men,Free Blue,0,alpha,0.388,dead_stock,30,Clear before season end — 30% discount,24323.25,24323.25,38.8
WP-00145,Tribe Heritage Pants,FS24,110.99,Pants,M,14,343,Tribe,Women,White Whisper,40,alpha,0.961,fast_mover,0,Restock — no discount needed,38069.57,22841.742,96.1
WN-00092,Circular Quilted Shorts,SS25,57.99,Shorts,XS,81,90,Circular,Women,Snow White,0,alpha,0.526,dead_stock,30,Clear before season end — 30% discount,5219.1,5219.1,52.6
WM-00148,Patch Print Shirt,FS24,98.99,Shirt,XS,16,123,Patch,Women,Pale Mint,20,alpha,0.885,fast_mover,0,Restock — no discount needed,12175.769999999999,9740.616000000002,88.5
P-00206,Patch Logo Pants,SS25,146.99,Pants,L,263,300,Patch,Men,Green Lichen,0,alpha,0.533,dead_stock,30,Clear before season end — 30% discount,44097.0,44097.0,53.3
WP-00146,Tribe Heritage Pants,SS25,116.99,Pants,XXL,332,147,Tribe,Women,Petit Four,0,alpha,0.307,dead_stock,30,Clear before season end — 30% discount,17197.53,17197.53,30.7
N-00131,Morgex Quilted Shorts,SS25,73.99,Shorts,M,153,24,Morgex,Men,Orange Tangerine,0,alpha,0.136,dead_stock,50,Urgent clearance — 50% discount,1775.7599999999998,1775.7599999999998,13.6
WS-00283,Tribe Print T-Shirt,SS25,34.99,T-Shirt,S,272,261,Tribe,Women,Caviar,0,alpha,0.49,dead_stock,30,Clear before season end — 30% discount,9132.390000000001,9132.390000000001,49.0
WM-00149,Rainforest Stripe Shirt,SS25,145.99,Shirt,L,70,81,Rainforest,Women,White Whisper,0,alpha,0.536,dead_stock,30,Clear before season end — 30% discount,11825.19,11825.19,53.6
\00125,Cresta Half-Zip Shoes,FS24,93.99,Shoes,44,96,442,Cresta,Men,Caviar,30,numeric,0.822,fast_mover,0,Restock — no discount needed,41543.579999999994,29080.505999999998,82.2
WM-00150,Tribe Stripe Shirt,FS24,105.99,Shirt,M,17,26,Tribe,Women,Burgundy,30,alpha,0.605,fast_mover,0,Restock — no discount needed,2755.74,1929.018,60.5
PS-00134,Patch Graphic Polo,SS25,69.99,Polo,S,44,44,Patch,Men,Blue Marine,0,alpha,0.5,dead_stock,30,Clear before season end — 30% discount,3079.56,3079.56,50.0
WN-00095,Tribe Stretch Shorts,SS25,70.99,Shorts,XL,268,297,Tribe,Women,Beige Sand,0,alpha,0.526,dead_stock,30,Clear before season end — 30% discount,21084.03,21084.03,52.6
W\00091,Trail Graphic Shoes,FS24,139.99,Shoes,36,65,528,Trail,Women,Khaki,10,numeric,0.89,fast_mover,0,Restock — no discount needed,73914.72,66523.248,89.0
N-00132,Patch Print Shorts,SS25,73.99,Shorts,L,272,33,Patch,Men,Beige Sand,0,alpha,0.108,dead_stock,50,Urgent clearance — 50% discount,2441.6699999999996,2441.6699999999996,10.8
WPS-00131,Circular Stretch Polo,FS24,80.99,Polo,L,19,140,Circular,Women,Yellow Sunshine,40,alpha,0.881,fast_mover,0,Restock — no discount needed,11338.599999999999,6803.159999999999,88.1
L-00231,Geographic Stretch Sweatshirt,SS25,158.99,Sweatshirt,M,150,164,Geographic,Men,Caviar,0,alpha,0.522,average,10,Light stimulus — 10% discount,26074.36,26074.36,52.2
P-00207,Box Logo Stretch Pants,FS24,156.99,Pants,L,207,259,Box Logo,Men,Olive,40,alpha,0.556,fast_mover,0,Restock — no discount needed,40660.41,24396.246,55.6
M-00177,Geographic Stripe Shirt,FS24,100.99,Shirt,XL,230,297,Geographic,Men,Burgundy,10,alpha,0.564,fast_mover,0,Restock — no discount needed,29994.03,26994.626999999997,56.4
W\00092,Box Logo Heritage Shoes,FS24,201.99,Shoes,37,19,92,Box Logo,Women,Forest Green,20,numeric,0.829,fast_mover,0,Restock — no discount needed,18583.08,14866.464000000002,82.9
S-00347,Tribe Half-Zip T-Shirt,SS25,69.99,T-Shirt,S,405,64,Tribe,Men,Free Blue,0,alpha,0.136,dead_stock,50,Urgent clearance — 50% discount,4479.36,4479.36,13.6
WaistBagBoxLogo-0001,Box Logo Waist Bag,FS24,43.99,Accessories,One Size,109,379,Box Logo,Men,Caviar,25,alpha,0.777,fast_mover,0,Restock — no discount needed,16672.21,12504.1575,77.7
M-00178,Morgex Logo Shirt,SS25,127.99,Shirt,XL,316,217,Morgex,Men,Green Lichen,0,alpha,0.407,average,10,Light stimulus — 10% discount,27773.829999999998,27773.829999999998,40.7
SocksGeographic-0002,Geographic Socks,FS24,118.99,Accessories,L,200,348,Geographic,Men,Petit Four,25,alpha,0.635,fast_mover,0,Restock — no discount needed,41408.52,31056.389999999996,63.5
S-00350,Geographic Quilted T-Shirt,SS25,79.99,T-Shirt,XXL,39,4,Geographic,Men,Pale Mint,0,alpha,0.093,dead_stock,50,Urgent clearance — 50% discount,319.96,319.96,9.3
W\00093,Slate Print Shoes,SS25,124.99,Shoes,39,352,198,Slate,Women,Khaki,0,numeric,0.36,dead_stock,30,Clear before season end — 30% discount,24748.02,24748.02,36.0
V-00072,Sun-Lover Stretch Swimwear,FS24,50.99,Swimwear,XL,26,562,Sun-Lover,Men,Orange Tangerine,20,alpha,0.956,fast_mover,0,Restock — no discount needed,28656.38,22925.104,95.6
WP-00150,Patch Half-Zip Pants,SS25,116.99,Pants,L,449,45,Patch,Women,Blue Marine,0,alpha,0.091,dead_stock,50,Urgent clearance — 50% discount,5264.55,5264.55,9.1
WL-00220,Circular Print Sweatshirt,FS24,104.99,Sweatshirt,XL,209,389,Circular,Women,Grey Melange,15,alpha,0.651,fast_mover,0,Restock — no discount needed,40841.11,34714.943499999994,65.1
P-00210,Geographic Quilted Pants,FS24,95.99,Pants,L,10,61,Geographic,Men,Navy,25,alpha,0.859,fast_mover,0,Restock — no discount needed,5855.389999999999,4391.5425,85.9
P-00211,Rainforest Half-Zip Pants,SS25,120.99,Pants,M,33,27,Rainforest,Men,Orange Tangerine,0,alpha,0.45,dead_stock,30,Clear before season end — 30% discount,3266.73,3266.73,45.0
S-00352,Geographic Stretch T-Shirt,FS24,59.99,T-Shirt,S,22,28,Geographic,Men,Navy,30,alpha,0.56,fast_mover,0,Restock — no discount needed,1679.72,1175.804,56.0
PS-00138,Box Logo Half-Zip Polo,FS24,106.99,Polo,XXL,27,200,Box Logo,Men,Khaki,30,alpha,0.881,fast_mover,0,Restock — no discount needed,21398.0,14978.599999999997,88.1
WV-00063,Sun-Lover Graphic Swimwear,SS25,58.99,Swimwear,L,320,68,Sun-Lover,Women,Forest Green,0,alpha,0.175,average,20,Moderate push — 20% discount,4011.32,4011.32,17.5
N-00133,Box Logo Shorts,FS24,59.99,Shorts,L,101,186,Box Logo,Men,Burgundy,15,alpha,0.648,fast_mover,0,Restock — no discount needed,11158.140000000001,9484.419,64.8
WS-00289,Patch Graphic T-Shirt,FS24,80.99,T-Shirt,S,18,282,Patch,Women,Black Beauty,25,alpha,0.94,fast_mover,0,Restock — no discount needed,22839.18,17129.385,94.0
S-00357,Circular Quilted T-Shirt,SS25,74.99,T-Shirt,XL,80,94,Circular,Men,Forest Green,0,alpha,0.54,dead_stock,30,Clear before season end — 30% discount,7049.0599999999995,7049.0599999999995,54.0
WP-00155,Circular Pants,SS25,150.99,Pants,L,537,39,Circular,Women,Petit Four,0,alpha,0.068,dead_stock,50,Urgent clearance — 50% discount,5888.610000000001,5888.610000000001,6.8
N-00134,Patch Print Shorts,FS24,87.99,Shorts,M,69,180,Patch,Men,Blue Marine,20,alpha,0.723,fast_mover,0,Restock — no discount needed,15838.199999999999,12670.56,72.3
W\00096,Box Logo Print Shoes,SS25,137.99,Shoes,39,334,233,Box Logo,Women,Khaki,0,numeric,0.411,average,10,Light stimulus — 10% discount,32151.670000000002,32151.670000000002,41.1
WL-00225,Patch Graphic Sweatshirt,SS25,148.99,Sweatshirt,XS,295,107,Patch,Women,Orange Tangerine,0,alpha,0.266,dead_stock,30,Clear before season end — 30% discount,15941.93,15941.93,26.6
WP-00156,Geographic Print Pants,SS25,133.99,Pants,S,290,104,Geographic,Women,Black Beauty,0,alpha,0.264,dead_stock,30,Clear before season end — 30% discount,13934.960000000001,13934.960000000001,26.4
P-00214,Geographic Print Pants,SS25,125.99,Pants,M,326,206,Geographic,Men,Snow White,0,alpha,0.387,average,20,Moderate push — 20% discount,25953.94,25953.94,38.7
WS-00290,Morgex Graphic T-Shirt,SS25,57.99,T-Shirt,S,304,81,Morgex,Women,Pale Mint,0,alpha,0.21,dead_stock,30,Clear before season end — 30% discount,4697.1900000000005,4697.1900000000005,21.0
